DropOut (group),DistanceToHanoi,DOB - Year (group),EntryGrade (group),Gender,Major (group),NumOfCheating,AttendanceRate,CoursePassRate,EnglishAverageGrade,FinalAverageGrade,Gain5-6GradeRate,Gain7-8GradeRate,Gain9-10GradeRate,LargerstTimeFailASubject,NumOfCourse/StudyYears,ReExamRate,ReStudyRate,TotalYearsStudy
0,198,1990,60,1,1,0,0.830986932,0.930232558,5.410714286,7.195348837,0.23255814,0.162790698,0.139534884,1,14.58643123,0.046511628,0.075,2.947945205
0,80,1989,64,1,1,0,0.826960126,0.893617021,5.72,6.338297872,0.340425532,0.255319149,0.042553191,1,14.27204659,0.276595745,0.044444444,3.293150685
0,125,1990,64,1,1,0,0.791674623,1,5.496551724,7.409375,0.125,0.46875,0.0625,0,12.09109731,0.0625,0,2.646575342
0,293,1990,64,0,1,0,0.848338174,0.942857143,5.85,6.862857143,0.2,0.314285714,0.028571429,0,11.69871795,0.142857143,0,2.991780822
0,111,1990,60,1,1,0,0.586255259,0.272727273,2.704444444,3.245454545,0.181818182,0,0,4,6.148545176,0,1.75,1.789041096
0,0,1990,60,1,1,0,0.863677618,0.96969697,5.3,7.121212121,0.151515152,0.333333333,0.060606061,1,12.41752577,0.121212121,0.03125,2.657534247
0,0,1991,61,1,1,0,0.712303022,0.373134328,5.427272727,3.985074627,0.343283582,0.029850746,0.029850746,5,13.83201358,0.492537313,0.914285714,4.843835616
0,0,1990,73,1,1,0,0.842564064,1,6.906666667,7.53,0,0.575,0.05,0,13.36996337,0,0,2.991780822
0,0,1990,65,1,1,0,0.819827266,0.438356164,4.596551724,4.215068493,0.219178082,0.068493151,0.01369863,5,14.64815833,0.424657534,0.780487805,4.983561644
0,0,1991,61,1,1,0,0.774667153,0.96969697,6.15,7.172727273,0.181818182,0.424242424,0.090909091,0,12.41752577,0.181818182,0,2.657534247
0,218,1989,75,1,1,0,0.540152535,0,2.133333333,1.6,0,0,0,2,8.957055215,0,1,0.446575342
0,109,1990,61,1,1,0,0.862109519,0.921052632,4.773333333,6.852631579,0.263157895,0.210526316,0.078947368,1,12.7014652,0.210526316,0.055555556,2.991780822
0,0,1990,77,1,1,0,0.899157303,1,6.45,7.2625,0.09375,0.15625,0.0625,0,12.04123711,0,0,2.657534247
0,93,1990,68,1,1,0,0.914325843,1,7.35,8.45,0,0.28125,0.40625,0,12.04123711,0,0,2.657534247
0,316,1990,73,1,1,0,0.795357143,1,6.165517241,6.823529412,0.352941176,0.264705882,0.029411765,0,12.84679089,0.147058824,0,2.646575342
0,145,1990,60,1,1,0,0.785719717,0.975609756,5.960465116,7.163414634,0.268292683,0.195121951,0.146341463,1,13.90799257,0.243902439,0.025,2.947945205
0,153,1990,62,1,1,0,0.177098857,0.04,0.153424658,0.352,0,0.04,0,2,15.86956522,0,1.272727273,1.575342466
0,0,1990,68,1,1,0,0.81540386,1,5.2,7.148484848,0.212121212,0.181818182,0.121212121,0,12.41752577,0.121212121,0,2.657534247
0,218,1990,72,1,1,0,0.578783844,0,1.809090909,1.394117647,0,0,0,2,7.567073171,0.176470588,0.416666667,2.246575342
0,103,1990,60,1,1,0,0.836718332,1,5.3,7.112121212,0.181818182,0.303030303,0.060606061,0,11.03021978,0.121212121,0,2.991780822
0,65,1990,71,1,1,0,0.85065382,0.947368421,5.35,6.815789474,0.315789474,0.210526316,0.105263158,0,12.7014652,0.131578947,0,2.991780822
1,0,1990,80,1,1,0,0.824366998,0.708333333,4.647142857,4.977083333,0.3125,0.125,0.020833333,1,10.31194821,0.041666667,0.230769231,4.654794521
0,125,1990,84,1,1,0,0.852135118,0.972222222,6,7.113888889,0.194444444,0.277777778,0.055555556,1,13.54639175,0.138888889,0.028571429,2.657534247
0,0,1990,72,1,1,0,0.962944523,0.976190476,6.084444444,7.466666667,0.095238095,0.357142857,0.142857143,1,14.03846154,0.142857143,0.024390244,2.991780822
0,0,1990,60,1,1,0,0.887356873,0.906976744,5.094915254,7.088372093,0.279069767,0.11627907,0.139534884,1,14.37271062,0.302325581,0.102564103,2.991780822
1,0,1990,71,1,1,0,0.785439912,0.5,3.924137931,3.965384615,0.307692308,0.115384615,0,4,7.948073702,0.230769231,0.444444444,3.271232877
0,0,1989,61,1,1,0,0.665334855,0.214285714,3.963596491,2.901785714,0.160714286,0.017857143,0,4,11.51549296,0.232142857,1.434782609,4.863013699
0,0,1990,65,1,1,0,0.874981451,0.897435897,5.076744186,6.6,0.307692308,0.282051282,0.102564103,1,11.84276206,0.230769231,0.083333333,3.293150685
0,125,1990,62,1,1,0,0.887120434,0.975609756,6.255555556,7.16097561,0.195121951,0.317073171,0.097560976,1,12.4500832,0.024390244,0.025,3.293150685
0,501,1990,62,1,1,0,0.892540032,1,6.575555556,8.01,0.025,0.4,0.175,0,13.36996337,0.075,0,2.991780822
0,52,1989,62,1,1,0,0.179511728,0,0,0.15,0,0,0,1,10.63106796,0,0.2,0.564383562
0,0,1990,85,1,1,0,0.883351997,1,6.5,7.4125,0.125,0.46875,0.0625,0,12.04123711,0.0625,0,2.657534247
0,360,1987,100,1,1,0,0.885312434,0.931818182,6.148888889,7.079545455,0.25,0.272727273,0.068181818,1,14.70695971,0.295454545,0.047619048,2.991780822
0,0,1990,72,0,1,0,0.855865334,1,7.62,8.285,0,0.35,0.25,0,13.36996337,0,0,2.991780822
0,87,1990,68,1,1,0,0.855246114,0.8125,4.295890411,5.914583333,0.375,0.229166667,0.020833333,2,12.28611501,0.270833333,0.11627907,3.906849315
0,0,1989,62,1,1,0,0.865258886,1,6.264444444,7.4425,0.15,0.3,0.175,0,13.36996337,0.075,0,2.991780822
0,80,1990,62,1,1,0,0.793830467,0.516666667,5.488372093,4.323333333,0.233333333,0.133333333,0,7,12.33802817,0.366666667,0.621621622,4.863013699
0,109,1989,63,1,1,0,0.801286872,0.944444444,4.484444444,6.525,0.277777778,0.222222222,0.027777778,1,12.03296703,0.194444444,0.058823529,2.991780822
1,52,1990,78,1,1,0,0.83111407,0.974358974,5.809302326,7.358974359,0.102564103,0.384615385,0.025641026,1,10.89135425,0.102564103,0.026315789,3.580821918
0,125,1990,66,1,1,0,0.85774578,0.970588235,5.95,6.982352941,0.235294118,0.323529412,0.088235294,0,11.81904762,0.088235294,0,2.876712329
0,103,1990,61,0,1,0,0.933327568,0.96969697,6.25,7.857575758,0,0.333333333,0.212121212,0,11.03021978,0.060606061,0,2.991780822
0,228,1990,74,1,1,0,0.734087298,0.485714286,4.317821782,4.092857143,0.285714286,0.042857143,0.014285714,4,14.04617922,0.342857143,0.627906977,4.983561644
0,272,1990,71,1,1,0,0.810123144,0.96969697,5.9,7.151515152,0.151515152,0.454545455,0.090909091,1,11.41706161,0.060606061,0.03125,2.890410959
0,117,1989,62,1,1,0,0.931462264,0.65625,4.341085271,5.459375,0.375,0.09375,0,2,14.83174603,0.3125,0.422222222,4.315068493
0,125,1991,61,1,1,0,0.892931002,1,6.15,8,0.032258065,0.419354839,0.161290323,0,11.66494845,0.032258065,0,2.657534247
0,109,1990,78,1,1,0,0.821763104,0.88372093,6.471111111,6.18372093,0.255813953,0.23255814,0.023255814,2,11.00631136,0.186046512,0.131578947,3.906849315
0,125,1990,67,1,1,0,0.817806874,0.955555556,4.656896552,6.897777778,0.177777778,0.2,0.111111111,1,15.04120879,0.044444444,0.046511628,2.991780822
0,0,1990,61,1,1,0,0.833265693,0.928571429,6.064444444,6.257142857,0.333333333,0.166666667,0,1,11.66666667,0.166666667,0.076923077,3.6
0,82,1990,98,1,1,0,0.849143461,0.952380952,6.026666667,7.147619048,0.142857143,0.261904762,0.119047619,1,11.66666667,0.119047619,0.024390244,3.6
0,0,1990,63,1,1,0,0.880964906,1,6.033333333,7.21,0.15,0.375,0.05,0,13.36996337,0.025,0,2.991780822
0,109,1990,69,1,1,0,0.882137995,0.952380952,5.826666667,6.961904762,0.119047619,0.357142857,0.023809524,1,14.03846154,0.023809524,0.05,2.991780822
0,0,1990,62,1,1,0,0.938718427,0.941176471,6.2,6.905882353,0.147058824,0.352941176,0.029411765,1,11.36446886,0.147058824,0.03030303,2.991780822
0,198,1990,62,1,1,0,0.809868546,0.813953488,5.11627907,6.28372093,0.255813953,0.302325581,0.046511628,2,13.06827644,0.186046512,0.228571429,3.290410959
0,198,1990,84,1,1,0,0.754871069,0.744680851,5.724390244,5.640425532,0.234042553,0.170212766,0.042553191,2,13.05555556,0.255319149,0.175,3.6
0,117,1990,75,1,1,0,0.865309898,1,6.5,8.10625,0.09375,0.28125,0.3125,0,12.04123711,0,0,2.657534247
0,117,1990,76,1,1,0,0.962388559,1,5.8,7.665625,0.03125,0.34375,0.125,0,12.04123711,0,0,2.657534247
0,198,1990,64,1,1,0,0.871841445,0.767857143,4.075968992,6.053571429,0.375,0.214285714,0.053571429,1,14.33380084,0.178571429,0.244444444,3.906849315
0,316,1989,61,1,1,0,0.92019238,1,5.851111111,7.295,0.2,0.35,0.15,0,13.36996337,0.05,0,2.991780822
0,0,1990,75,1,1,0,0.814044213,0.888888889,5.530434783,6.222222222,0.422222222,0.133333333,0.022222222,1,12.5,0.2,0.097560976,3.6
0,125,1990,90,1,1,0,0.685200423,0.793103448,7,6.486206897,0.034482759,0.379310345,0,1,9.693223443,0.379310345,0.16,2.991780822
0,92,1990,68,1,1,0,0.828571429,1,5.1,5.1,1,0,0,0,8.488372093,0,0,0.117808219
0,868,1990,76,0,1,0,0.859746572,0.96969697,5.7,7.954545455,0.090909091,0.272727273,0.272727273,1,12.41752577,0.121212121,0.03125,2.657534247
0,125,1990,73,1,1,0,0.895760835,1,6.4,7.95,0.083333333,0.375,0.291666667,0,10.28169014,0.166666667,0,2.334246575
0,0,1990,62,1,1,0,0.849682196,0.936170213,6.592682927,6.682978723,0.191489362,0.276595745,0.063829787,1,13.05555556,0.29787234,0.068181818,3.6
0,49,1990,81,1,1,0,0.838668699,1,6.5,7.266666667,0.151515152,0.393939394,0.060606061,0,12.41752577,0.03030303,0,2.657534247
0,178,1990,65,1,1,0,0.909259627,0.953488372,6.028888889,7.081395349,0.186046512,0.162790698,0.139534884,1,13.05740433,0.186046512,0.048780488,3.293150685
0,0,1989,71,1,1,0,0.891190999,1,8.1,8.048,0.12,0.16,0.28,0,10.77331759,0,0,2.320547945
0,0,1986,80,1,1,0,0.776043762,0.918918919,6.05,6.264864865,0.297297297,0.189189189,0.027027027,1,12.36721612,0.216216216,0.057142857,2.991780822
0,41,1990,100,1,1,0,0.857785844,0.975609756,5.606976744,7.402439024,0.12195122,0.365853659,0.170731707,1,13.70421245,0.097560976,0.025,2.991780822
0,90,1990,60,1,1,0,0.758152174,0.291666667,4.093023256,2.895833333,0.208333333,0,0,2,12.73255814,0.333333333,0.6,1.884931507
0,49,1990,76,0,1,0,0.811469027,0.930232558,5.817777778,6.746511628,0.186046512,0.279069767,0,1,14.37271062,0.069767442,0.075,2.991780822
0,0,1990,62,1,1,0,0.880742361,0.868421053,6.35,6.802631579,0.078947368,0.315789474,0.052631579,1,9.726507714,0.289473684,0.055555556,3.906849315
0,0,1990,78,1,1,0,0.768338168,0.272727273,4.2,3.109090909,0.181818182,0,0,1,20.38071066,0.363636364,0.1,0.539726027
0,145,1990,70,1,1,0,0.906633682,0.96969697,6.25,7.8,0,0.454545455,0.151515152,0,12.41752577,0,0,2.657534247
0,0,1990,67,1,1,0,0.627113238,0.333333333,6,3.616666667,0.333333333,0,0,0,23.29787234,0.166666667,0,0.257534247
0,92,1990,68,1,1,0,0.673084691,0.322580645,2.901923077,3.461290323,0.177419355,0.016129032,0,4,12.74929578,0.241935484,0.823529412,4.863013699
0,0,1990,69,1,1,0,0.950355064,0.931818182,5.286666667,7.052272727,0.181818182,0.159090909,0.181818182,1,14.70695971,0.204545455,0.073170732,2.991780822
0,103,1989,61,1,1,0,0.864451598,0.93877551,5.583050847,6.687755102,0.285714286,0.265306122,0.081632653,1,14.87936772,0.102040816,0.042553191,3.293150685
0,530,1989,64,1,1,0,0.878359997,0.888888889,5.38,6.464444444,0.4,0.155555556,0.066666667,1,13.66472546,0.244444444,0.097560976,3.293150685
0,145,1989,74,1,1,0,0.781155271,0.941176471,5.257777778,6.752941176,0.235294118,0.264705882,0.088235294,1,11.36446886,0.205882353,0.03030303,2.991780822
0,153,1990,67,1,1,0,0.3,0,0.95,0.95,0,0,0,3,6.266094421,0,3,0.638356164
0,316,1990,96,1,1,0,0.774477895,1,6.6,8.441666667,0,0.25,0.375,0,10.37914692,0,0,2.312328767
0,0,1990,68,0,1,0,0.811209043,0.953488372,5.526666667,6.423255814,0.441860465,0.23255814,0.046511628,1,14.37271062,0.255813953,0.023809524,2.991780822
0,316,1990,62,1,1,0,0.791626095,0.636363636,5.366666667,5.290909091,0.272727273,0.090909091,0,1,9.315545244,0.090909091,0.1,1.180821918
0,0,1990,67,1,1,0,0.802099813,0.764705882,6.142222222,4.941176471,0.470588235,0.117647059,0,1,14.88009592,0.235294118,0.0625,1.142465753
0,87,1990,75,0,1,0,0.873675509,1,7.124444444,8.05,0.025,0.4,0.225,0,13.36996337,0,0,2.991780822
0,0,1990,66,1,1,0,0.906908034,0.6,4.947222222,5.186666667,0.3,0.1,0.033333333,4,15.35764376,0.483333333,0.538461538,3.906849315
0,0,1990,68,1,1,0,0.803007659,1,6.1,7.396875,0.1875,0.28125,0.125,0,10.6959707,0.0625,0,2.991780822
0,316,1990,74,1,1,0,0.825382783,0.911111111,6.157777778,6.662222222,0.155555556,0.244444444,0.044444444,3,10.3758686,0.155555556,0.071428571,4.336986301
0,103,1989,63,1,1,0,0.883646113,0.903225806,6.1,7.222580645,0.032258065,0.290322581,0.225806452,1,10.51579926,0.064516129,0.068965517,2.947945205
0,1071,1990,70,1,1,0,0.840153871,1,6.4,8.228571429,0.028571429,0.2,0.371428571,0,13.17010309,0.2,0,2.657534247
0,0,1990,61,1,1,0,0.875439778,0.975609756,6.146666667,7.236585366,0.073170732,0.195121951,0,1,13.70421245,0.219512195,0.025,2.991780822
0,111,1989,72,1,1,0,0.768913606,0.416666667,3.290410959,3.616666667,0.25,0.083333333,0,2,12.33802817,0.291666667,0.142857143,1.945205479
0,145,1989,66,1,1,0,0.825332447,0.931818182,5.526666667,6.943181818,0.227272727,0.159090909,0.090909091,1,14.70695971,0.272727273,0.073170732,2.991780822
0,302,1990,62,1,1,0,0.771495746,0.306122449,2.839534884,3.308163265,0.306122449,0.020408163,0,4,15.00419463,0.367346939,0.75,3.265753425
0,145,1990,100,1,1,0,0.831284831,1,7.166666667,7.9775,0,0.3,0.125,0,13.36996337,0.225,0,2.991780822
0,0,1990,66,1,1,0,0.89935724,0.971428571,5.002222222,7.077142857,0.257142857,0.228571429,0.171428571,1,13.17010309,0.2,0.029411765,2.657534247
0,87,1990,65,1,1,0,0.834012899,0.975609756,6.446666667,7.046341463,0.146341463,0.219512195,0.170731707,0,13.70421245,0.048780488,0,2.991780822
0,87,1990,72,1,1,0,0.885516273,0.970588235,5.910344828,7.4,0.235294118,0.264705882,0.235294118,1,12.84679089,0.176470588,0.03030303,2.646575342
1,33,1990,69,1,1,0,0.702225955,0.333333333,2.774226804,3.586666667,0.366666667,0,0,2,9.05707196,0.233333333,0.578947368,3.312328767
0,82,1990,67,1,1,0,0.77437953,0.689655172,4.080701754,4.889655172,0.396551724,0.068965517,0,2,14.8457223,0.224137931,0.348837209,3.906849315
0,87,1990,63,1,1,0,0.895842506,0.872340426,5.577777778,6.972340426,0.14893617,0.212765957,0.170212766,1,15.70970696,0.234042553,0.119047619,2.991780822
0,0,1990,67,1,1,0,0.874420146,0.976744186,5.337777778,6.974418605,0.23255814,0.186046512,0.046511628,1,14.37271062,0.046511628,0.023809524,2.991780822
0,92,1989,60,1,1,0,0.7212932,0.3125,2.982517483,3.0984375,0.203125,0.0625,0,6,12.92035398,0.359375,0.828571429,4.953424658
0,80,1990,60,0,1,0,0.827430294,0.971428571,5.75,7.008571429,0.314285714,0.228571429,0.114285714,1,13.17010309,0.085714286,0.029411765,2.657534247
0,122,1989,62,1,1,0,0.869346734,0.936170213,5.984745763,6.421276596,0.29787234,0.191489362,0.021276596,1,13.05555556,0.212765957,0.044444444,3.6
0,0,1990,67,1,1,0,0.014285714,0,0,0,0,0,0,1,6.822429907,0,1,0.293150685
0,0,1990,74,1,1,0,0.837393872,1,6.45,7.5125,0,0.34375,0.0625,0,12.04123711,0,0,2.657534247
0,1595,1990,68,1,1,0,0.790939003,0.583333333,3.75915493,4.643333333,0.35,0.033333333,0,5,12.24147569,0.266666667,0.5,4.901369863
0,63,1990,62,1,1,0,0.802655017,0.606557377,5.090055249,5.3,0.360655738,0.06557377,0.016393443,3,12.3900946,0.278688525,0.386363636,4.923287671
0,52,1990,60,1,1,0,0.796176629,0.333333333,3.205797101,2.9,0.333333333,0,0,1,12.65895954,0.25,0.2,0.947945205
0,0,1990,63,1,1,0,0.805264284,0.745454545,4.406666667,5.343636364,0.381818182,0.163636364,0,6,11.17761693,0.218181818,0.222222222,4.920547945
0,198,1990,67,1,1,0,0.822319682,0.769230769,5.131818182,4.938461538,0.480769231,0.096153846,0,2,13.30995792,0.211538462,0.209302326,3.906849315
0,41,1990,73,1,1,0,0.868112646,1,6.4,7.718181818,0,0.424242424,0.151515152,0,12.41752577,0.060606061,0,2.657534247
0,63,1990,61,1,1,0,0.829732066,1,5.6,5.5,1,0,0,0,8.295454545,0,0,0.24109589
0,145,1990,63,1,1,0,0.811907604,1,5.828888889,6.965853659,0.268292683,0.268292683,0,0,12.4500832,0.170731707,0,3.293150685
0,0,1990,70,1,1,0,0.8494205,1,6.2,7.6,0.03125,0.4375,0.09375,0,12.04123711,0.0625,0,2.657534247
0,109,1990,71,1,1,0,0.887492737,0.928571429,5.256140351,6.745238095,0.19047619,0.333333333,0.023809524,1,12.75374376,0.095238095,0.024390244,3.293150685
0,0,1990,78,1,1,0,0.862105636,0.5,6.3,4.125,0,0.25,0,1,6.822429907,0.25,0.333333333,0.58630137
0,256,1990,69,1,1,0,0.832249985,0.92,5.383561644,6.478,0.36,0.14,0.12,1,11.87378009,0.28,0.041666667,4.210958904
0,0,1990,75,1,1,0,0.840284908,0.625,5.466666667,5.43,0.275,0.15,0.025,2,8.225352113,0.45,0.25,4.863013699
0,0,1990,70,1,1,0,0.378730559,0.5,7.9,3.675,0,0.25,0,0,15.36842105,0,0,0.260273973
0,272,1990,70,1,1,0,0.937687152,1,6.371111111,7.135,0.125,0.35,0.05,0,8.593290171,0.1,0,4.654794521
0,82,1990,88,1,1,0,0.804793967,0.79245283,5.75,6.069811321,0.264150943,0.075471698,0.094339623,2,12.77741083,0.226415094,0.177777778,4.147945205
1,0,1990,,1,1,0,0.790617591,0.580645161,4.777464789,4.703225806,0.338709677,0.064516129,0,5,13.59975962,0.274193548,0.631578947,4.55890411
0,111,1990,66,1,1,0,0.828571429,0.5,4.8,4.8,0.5,0,0,1,6.822429907,0,1,0.293150685
0,360,1990,80,1,1,0,0.830852503,0.581818182,4.870175439,4.949090909,0.381818182,0.054545455,0.018181818,4,12.74603175,0.290909091,0.486486486,4.315068493
0,117,1990,64,1,1,0,0.857742342,0.727272727,5.724561404,5.492727273,0.309090909,0.072727273,0.036363636,2,14.07784011,0.290909091,0.30952381,3.906849315
0,125,1990,83,1,1,0,0.823109843,1,5.63,6.633333333,0.222222222,0.222222222,0,0,17.66129032,0,0,0.509589041
0,205,1990,61,0,1,0,0.751718334,0.947368421,5.95,6.810526316,0.184210526,0.236842105,0.105263158,0,12.7014652,0.263157895,0,2.991780822
0,0,1990,74,1,1,0,0.894200567,0.945945946,5.2,6.905405405,0.27027027,0.27027027,0.162162162,1,12.76465028,0.162162162,0.027777778,2.898630137
0,87,1990,63,1,1,0,0.870553805,0.973684211,4.233333333,7.421052632,0.131578947,0.342105263,0.210526316,1,14.29896907,0.131578947,0.027027027,2.657534247
0,198,1990,62,1,1,0,0.940445704,0.816326531,4.465517241,5.748979592,0.346938776,0.102040816,0.081632653,1,13.63185976,0.224489796,0.166666667,3.594520548
0,0,1990,61,1,1,0,0.942838614,1,5.55,7.421875,0.125,0.25,0.0625,0,12.04123711,0.0625,0,2.657534247
0,0,1990,63,1,1,0,0.90329694,0.816326531,5.435555556,5.765306122,0.387755102,0.040816327,0,2,13.61111111,0.285714286,0.139534884,3.6
0,82,1990,67,0,1,0,0.833954451,0.952380952,6.617777778,7.588095238,0.047619048,0.428571429,0.166666667,1,14.03846154,0.214285714,0.024390244,2.991780822
0,87,1990,67,0,1,0,0.894941634,1,6.35,7.771875,0.09375,0.28125,0.09375,0,12.04123711,0.125,0,2.657534247
0,122,1990,71,1,1,0,0.839188544,0.672131148,4.111363636,5.43442623,0.295081967,0.163934426,0,2,14.13650794,0.245901639,0.418604651,4.315068493
0,33,1989,69,1,1,0,0.573509737,0.076923077,3.265116279,2.776923077,0.153846154,0,0,1,16.36206897,0.307692308,0.625,0.794520548
0,0,1990,75,1,1,0,0.924625468,1,7,8.321875,0,0.3125,0.25,0,12.04123711,0,0,2.657534247
0,0,1990,64,1,1,0,0.887657893,1,8.117777778,8.960869565,0.02173913,0.108695652,0.543478261,1,15.37545788,0.195652174,0.022222222,2.991780822
0,0,1990,94,0,1,0,0.826238882,1,7,8.175,0,0.458333333,0.208333333,0,10.28169014,0.041666667,0,2.334246575
0,49,1982,75,1,1,0,0.868786522,1,6.177777778,7.6725,0.05,0.4,0.125,0,13.36996337,0.125,0,2.991780822
0,0,1990,71,1,1,0,0.922772103,0.96969697,6.75,7.793939394,0.090909091,0.212121212,0.242424242,1,12.41752577,0.060606061,0.03125,2.657534247
0,33,1990,66,1,1,0,0.725664654,0.5,5.55,4.218181818,0.318181818,0.045454545,0,1,15.2661597,0.318181818,0.222222222,1.44109589
0,187,1990,65,1,1,0,0.705755304,0.235294118,4.181395349,2.882352941,0.117647059,0,0,1,18.63363363,0.294117647,0.307692308,0.912328767
0,122,1990,78,1,1,0,0.86569873,1,6.096551724,7.705882353,0.058823529,0.470588235,0.058823529,0,11.58730159,0.176470588,0,2.934246575
0,92,1989,62,1,1,0,0.623535405,0.333333333,5.45,2.666666667,0,0,0,0,11.64893617,0,0,0.257534247
0,0,1990,60,1,1,0,0.847616064,0.606557377,6.128813559,5.229508197,0.409836066,0.06557377,0,3,12.3900946,0.393442623,0.355555556,4.923287671
0,198,1987,78,1,1,0,0.820641097,0.96875,7.45,8.446875,0,0.125,0.28125,0,12.04123711,0,0,2.657534247
0,0,1990,62,1,1,0,0.799044986,0.745098039,5.548888889,5.074509804,0.352941176,0.117647059,0.019607843,2,15.48668885,0.294117647,0.243902439,3.293150685
0,80,1990,68,1,1,0,0.818400447,0.773584906,4.793333333,5.481132075,0.339622642,0.264150943,0,3,12.28253968,0.132075472,0.261904762,4.315068493
0,103,1989,62,1,1,0,0.893815414,1,5.451111111,7.317647059,0.176470588,0.352941176,0.117647059,0,10.32445924,0.147058824,0,3.293150685
0,0,1990,63,1,1,0,0.78381455,0.730769231,4.886666667,5.175,0.269230769,0.25,0.019230769,3,13.30995792,0.134615385,0.3,3.906849315
0,0,1990,82,1,1,0,0.918962723,0.975,4.471186441,7.24,0.125,0.375,0.1,0,12.14642263,0.025,0,3.293150685
0,109,1985,61,1,1,0,0.969994078,1,6.313333333,8,0.046511628,0.372093023,0.302325581,1,14.37271062,0.023255814,0.023809524,2.991780822
0,49,1990,62,1,1,0,0.838970479,0.897435897,5.25,6.405128205,0.230769231,0.256410256,0.025641026,1,13.03571429,0.282051282,0.054054054,2.991780822
0,0,1990,72,1,1,0,0.936100782,1,5.477777778,7.59,0.125,0.325,0.1,0,13.36996337,0.05,0,2.991780822
0,49,1990,70,1,1,0,0.865867623,1,5.391111111,7.03,0.125,0.4,0.05,0,13.36996337,0.15,0,2.991780822
0,0,1990,76,1,1,0,0.866351671,0.976190476,6.271111111,7.126190476,0.142857143,0.333333333,0.119047619,1,14.03846154,0.095238095,0.024390244,2.991780822
0,288,1990,67,1,1,0,0.864221503,0.952380952,5.564444444,7.266666667,0.142857143,0.261904762,0.142857143,1,14.03846154,0.119047619,0.024390244,2.991780822
0,41,1989,68,1,1,0,0.896236598,0.977272727,5.573333333,6.952272727,0.25,0.272727273,0.068181818,0,14.70695971,0.090909091,0,2.991780822
0,198,1990,62,1,1,0,0.828971065,0.698113208,4.138613861,5.164150943,0.358490566,0.113207547,0,2,13.56591865,0.20754717,0.261904762,3.906849315
0,0,1990,64,1,1,0,0.290670259,0.25,5.7,2.0875,0.25,0,0,1,8.957055215,0.25,0.333333333,0.893150685
0,145,1990,73,1,1,0,0.829825967,0.909090909,5.772093023,6.856818182,0.159090909,0.227272727,0.136363636,1,12.22222222,0.090909091,0.047619048,3.6
0,41,1990,67,1,1,0,0.881340648,1,6.166666667,7.98,0.025,0.275,0.2,0,13.36996337,0.175,0,2.991780822
0,65,1990,64,1,1,0,0.77251032,0.888888889,5.426666667,6.164444444,0.244444444,0.2,0,1,13.66472546,0.2,0.071428571,3.293150685
0,316,1990,69,1,1,0,0.867407809,0.930232558,5.171111111,6.465116279,0.279069767,0.186046512,0.023255814,0,13.05740433,0.162790698,0,3.293150685
0,79,1990,78,0,1,0,0.855636278,0.857142857,5.459459459,6.442857143,0.285714286,0.571428571,0,0,10.96566524,0.142857143,0,0.638356164
0,125,1990,72,1,1,0,0.832856325,0.942857143,5.25,6.54,0.228571429,0.142857143,0,1,11.69871795,0.171428571,0.029411765,2.991780822
